id,comunidad,parroquia,parroquia_id,municipio,municipio_id
09100225310,LA ENCRUCIJADA,San Gabriel,2,Miranda,10
09100225311,LA FLORIDA,San Gabriel,2,Miranda,10
09100225312,LA MONTANITA,San Gabriel,2,Miranda,10
09100225313,LA MONTAÑITA,San Gabriel,2,Miranda,10
09100225314,LA PALOMA,San Gabriel,2,Miranda,10
09100225315,LA ROTARIA,San Gabriel,2,Miranda,10
09100225316,LAS MARGARITAS,San Gabriel,2,Miranda,10
09100225317,LAS TRES MARIAS,San Gabriel,2,Miranda,10
09100225318,LOMA GRANDE,San Gabriel,2,Miranda,10
09100225319,LOS ORUMOS,San Gabriel,2,Miranda,10
09100225320,MACUARE,San Gabriel,2,Miranda,10
09100225321,MIGUEL ANGEL JORDAN,San Gabriel,2,Miranda,10
09100225322,MONTAÑA DE HUEQUE,San Gabriel,2,Miranda,10
09100225323,PABLO SARMIENTO,San Gabriel,2,Miranda,10
09100225324,PALENCIA,San Gabriel,2,Miranda,10
09100225325,PANTANO ARRIBA,San Gabriel,2,Miranda,10
09100225326,PANTANO CENTRO,San Gabriel,2,Miranda,10
09100225327,PILANCON,San Gabriel,2,Miranda,10
09100225328,PIRITU,San Gabriel,2,Miranda,10
09100225329,PUEBLO NUEVO,San Gabriel,2,Miranda,10
09100225330,RENACER SAN ANTONIO,San Gabriel,2,Miranda,10
09100225331,SABANAS ALTAS,San Gabriel,2,Miranda,10
09100225332,SAN AGUSTIN,San Gabriel,2,Miranda,10
09100225333,SAN ANTONIO,San Gabriel,2,Miranda,10
09100225334,SAN JOSE,San Gabriel,2,Miranda,10
09100225335,SAN JOSE DE PIRITU,San Gabriel,2,Miranda,10
09100225336,SAN NICOLAS,San Gabriel,2,Miranda,10
09100225337,SAN PABLO,San Gabriel,2,Miranda,10
09100225338,SANTA ANA,San Gabriel,2,Miranda,10
09100225339,TAGUAQUI,San Gabriel,2,Miranda,10
09100225340,VIANA,San Gabriel,2,Miranda,10
09100225341,VIZCAINO,San Gabriel,2,Miranda,10
09100280403,SAN BOSCO,San Gabriel,2,Miranda,10
09100325342,28 DE JULIO,Santa Ana,3,Miranda,10
09100325343,ACATUTO,Santa Ana,3,Miranda,10
09100325344,ASOCENTRO,Santa Ana,3,Miranda,10
09100325345,BOCA DE TURA,Santa Ana,3,Miranda,10
09100325346,BOTOROA,Santa Ana,3,Miranda,10
09100325347,CAMPECHANO,Santa Ana,3,Miranda,10
09100325348,CENTRO,Santa Ana,3,Miranda,10
09100325349,CUJIMA,Santa Ana,3,Miranda,10
09100325350,EL ARAGUAN,Santa Ana,3,Miranda,10
09100325351,EL CARDON,Santa Ana,3,Miranda,10
09100325352,EL CEBOLLAL,Santa Ana,3,Miranda,10
09100325353,EL CONEJAL,Santa Ana,3,Miranda,10
09100325354,EL CURARI,Santa Ana,3,Miranda,10
09100325355,EL DIVIDIVE,Santa Ana,3,Miranda,10
09100325356,EL ENCANTO,Santa Ana,3,Miranda,10
09100325357,EL MAMON,Santa Ana,3,Miranda,10
09100325358,EL PALMAR,Santa Ana,3,Miranda,10
09100325359,EL YSIDRO,Santa Ana,3,Miranda,10
09100325360,JOSEFA CAMEJO,Santa Ana,3,Miranda,10
09100325361,LA GUINEA,Santa Ana,3,Miranda,10
09100325362,LA MADERA,Santa Ana,3,Miranda,10
09100325363,LA PIEDRA,Santa Ana,3,Miranda,10
09100325364,LAS DELICIAS,Santa Ana,3,Miranda,10
09100325365,LAS MERCEDES,Santa Ana,3,Miranda,10
09100325366,LOS DOS CAMINOS,Santa Ana,3,Miranda,10
09100325367,MECOCO,Santa Ana,3,Miranda,10
09100325368,MOTURO,Santa Ana,3,Miranda,10
09100325369,PANTANO ABAJO,Santa Ana,3,Miranda,10
09100325370,PUEBLO NUEVO,Santa Ana,3,Miranda,10
09100325371,ROSILLO,Santa Ana,3,Miranda,10
09100325372,SAN JOSE DE LA COSTA,Santa Ana,3,Miranda,10
09100325373,SAN NICOLAS,Santa Ana,3,Miranda,10
09100325374,SAN PEDRITO,Santa Ana,3,Miranda,10
09100325375,SAN RAFAEL,Santa Ana,3,Miranda,10
09100325376,SANTA BARBARA,Santa Ana,3,Miranda,10
09100325377,SANTA ROSA DE SAUCA,Santa Ana,3,Miranda,10
09100325378,TUTANAL,Santa Ana,3,Miranda,10
09100381535,SAN NICOLÁS 1,Santa Ana,3,Miranda,10
09100381552,PUEBLO NUEVO 1,Santa Ana,3,Miranda,10
09100381649,CASTULO MARMOL,Santa Ana,3,Miranda,10
09100381820,URBANIZACIÓN LOS MÉDANOS,Santa Ana,3,Miranda,10
09100425379,ANGOLETA,Guzmán Guillermo,4,Miranda,10
09100425380,ARAGUI,Guzmán Guillermo,4,Miranda,10
09100425381,ARENAL,Guzmán Guillermo,4,Miranda,10
09100425382,BEJUQUERO,Guzmán Guillermo,4,Miranda,10
09100425383,CAMPANUCHI,Guzmán Guillermo,4,Miranda,10
09100425384,EL CANDADO,Guzmán Guillermo,4,Miranda,10
09100425385,EL CARMELO,Guzmán Guillermo,4,Miranda,10
09100425386,EL CRISTO,Guzmán Guillermo,4,Miranda,10
09100425387,EL HATILLO,Guzmán Guillermo,4,Miranda,10
09100425388,EL LIMON,Guzmán Guillermo,4,Miranda,10
09100425389,EL MACUTO,Guzmán Guillermo,4,Miranda,10
09100425390,EL MAMON,Guzmán Guillermo,4,Miranda,10
09100425391,EL MESTIZO,Guzmán Guillermo,4,Miranda,10
09100425392,EL MONTANTE,Guzmán Guillermo,4,Miranda,10
09100425393,EL PALMAR,Guzmán Guillermo,4,Miranda,10
09100425394,EL PARAISO,Guzmán Guillermo,4,Miranda,10
09100425395,GUARABAL,Guzmán Guillermo,4,Miranda,10
09100425396,GUATE,Guzmán Guillermo,4,Miranda,10
09100425397,HATO VIEJO,Guzmán Guillermo,4,Miranda,10
09100425398,JAJATALES,Guzmán Guillermo,4,Miranda,10
09100425399,LA CHAPA,Guzmán Guillermo,4,Miranda,10
09100425400,LA CIENAGA,Guzmán Guillermo,4,Miranda,10
09100425401,LA CUMBRE,Guzmán Guillermo,4,Miranda,10
09100425402,LA FRONTERA,Guzmán Guillermo,4,Miranda,10
09100425403,LA LOMA,Guzmán Guillermo,4,Miranda,10
09100425404,LA PICA,Guzmán Guillermo,4,Miranda,10
09100425405,LA PLAZA,Guzmán Guillermo,4,Miranda,10
09100425406,LA SOLEDAD DE URIA,Guzmán Guillermo,4,Miranda,10
09100425407,LA TABLA,Guzmán Guillermo,4,Miranda,10
09100425408,LA VEGA,Guzmán Guillermo,4,Miranda,10
09100425409,LAS DELICIAS,Guzmán Guillermo,4,Miranda,10
09100425410,LAS PALMAS,Guzmán Guillermo,4,Miranda,10
09100425411,LAS PLAYITAS,Guzmán Guillermo,4,Miranda,10
09100425412,LOS CEDRITOS,Guzmán Guillermo,4,Miranda,10
09100425413,LOS CERRITOS,Guzmán Guillermo,4,Miranda,10
09100425414,LOS PATIECITOS,Guzmán Guillermo,4,Miranda,10
09100425415,LOS POZOS,Guzmán Guillermo,4,Miranda,10
09100425416,LOS QUEMADOS,Guzmán Guillermo,4,Miranda,10
09100425417,MACUQUITA,Guzmán Guillermo,4,Miranda,10
09100425418,MATACANES,Guzmán Guillermo,4,Miranda,10
09100425419,PALMAR AFUERA,Guzmán Guillermo,4,Miranda,10
09100425420,POZO LARGO,Guzmán Guillermo,4,Miranda,10
09100425421,QUIRAGUA,Guzmán Guillermo,4,Miranda,10
09100425422,RENACER,Guzmán Guillermo,4,Miranda,10
09100425423,RIO SECO,Guzmán Guillermo,4,Miranda,10
09100425424,SAN FRANCISCO,Guzmán Guillermo,4,Miranda,10
09100425425,SAN JOSE DEL CUBE,Guzmán Guillermo,4,Miranda,10
09100425426,SAN NICOLAS,Guzmán Guillermo,4,Miranda,10
09100425427,SANTA MARIA,Guzmán Guillermo,4,Miranda,10
09100425428,SANTA MARIA EL PORVENIR,Guzmán Guillermo,4,Miranda,10
09100425429,SANTA RITA,Guzmán Guillermo,4,Miranda,10
09100425430,SIBURUA,Guzmán Guillermo,4,Miranda,10
09100425431,TIERRAS BLANCAS,Guzmán Guillermo,4,Miranda,10
09100425432,TORRALES,Guzmán Guillermo,4,Miranda,10
09100425433,TUCUERE,Guzmán Guillermo,4,Miranda,10
09100425434,YACURE,Guzmán Guillermo,4,Miranda,10
09100480699,ARENALES,Guzmán Guillermo,4,Miranda,10
09100481311,ZAMBRANO,Guzmán Guillermo,4,Miranda,10
09100525435,ALGODONES,Mitare,5,Miranda,10
09100525436,ARAJO,Mitare,5,Miranda,10
09100525437,BEJUCAL,Mitare,5,Miranda,10
09100525438,BRISAS DEL MAR,Mitare,5,Miranda,10
09100525439,BUENA VISTA,Mitare,5,Miranda,10
09100525440,CAIMANCITO,Mitare,5,Miranda,10
09100525441,CIMARRON,Mitare,5,Miranda,10
09100525442,CONUQUITO,Mitare,5,Miranda,10
09100525443,DERRAMADERO,Mitare,5,Miranda,10
09100525444,DUBARA,Mitare,5,Miranda,10
09100525445,DUBARITA,Mitare,5,Miranda,10
09100525446,EL LIMONCITO,Mitare,5,Miranda,10
09100525447,EL MILAGRO,Mitare,5,Miranda,10
09100525448,EL SILENCIO,Mitare,5,Miranda,10
09100525449,EL TOQUITO,Mitare,5,Miranda,10
09100525450,LA BOCA,Mitare,5,Miranda,10
09100525451,LA BOMBA,Mitare,5,Miranda,10
09100525452,LA LUZ,Mitare,5,Miranda,10
09100525453,LA MONTANITA,Mitare,5,Miranda,10
09100525454,LA PENITA,Mitare,5,Miranda,10
09100525455,LA SALINA,Mitare,5,Miranda,10
09100525456,LA VEGA,Mitare,5,Miranda,10
09100525457,LAS MARAVILLAS,Mitare,5,Miranda,10
09100525458,LIMONCITO ABAJO,Mitare,5,Miranda,10
09100525459,LIMONCITO ARRIBA,Mitare,5,Miranda,10
09100525460,LOS CHIPES,Mitare,5,Miranda,10
09100525461,LOS DOS RIOS,Mitare,5,Miranda,10
09100525462,LAS PUENTES,Mitare,5,Miranda,10
09100525463,MAJAGUAL,Mitare,5,Miranda,10
09100525464,MITARE,Mitare,5,Miranda,10
09100525465,SANTA ELENA,Mitare,5,Miranda,10
09100525466,SANTA ROSA,Mitare,5,Miranda,10
09100525467,SARMIENTO,Mitare,5,Miranda,10
09100525468,SEMERUCAL,Mitare,5,Miranda,10
09100525469,SIBADA,Mitare,5,Miranda,10
09100525470,TURAMACO,Mitare,5,Miranda,10
09100580691,EL CONEJAL,Mitare,5,Miranda,10
09100625471,AGUA VIVA,Sabaneta,6,Miranda,10
09100625472,BARRIALITO,Sabaneta,6,Miranda,10
09100625473,BARRIO ARRIBA,Sabaneta,6,Miranda,10
09100625474,BELEN,Sabaneta,6,Miranda,10
09100625475,BOTA BURRO,Sabaneta,6,Miranda,10
09100625476,CABECERAS,Sabaneta,6,Miranda,10
09100625477,CAIDY,Sabaneta,6,Miranda,10
09100625478,CAMPO ALEGRE,Sabaneta,6,Miranda,10
09100625479,CAMPO LINDO,Sabaneta,6,Miranda,10
09100625480,CAÑO BLANCO,Sabaneta,6,Miranda,10
09100625481,CARAZAO CENTRO,Sabaneta,6,Miranda,10
09100625482,CHUCHURE,Sabaneta,6,Miranda,10
09100625483,CONEJAL,Sabaneta,6,Miranda,10
09100625484,CURARISITO,Sabaneta,6,Miranda,10
09100625485,EL BRASIL,Sabaneta,6,Miranda,10
09100625486,EL CERRITO,Sabaneta,6,Miranda,10
09100625487,EL CUBESITO,Sabaneta,6,Miranda,10
09100625488,EL GATO,Sabaneta,6,Miranda,10
09100625489,EL GUAY,Sabaneta,6,Miranda,10
09100625490,EL JEVITO,Sabaneta,6,Miranda,10
09100625491,EL MACLE,Sabaneta,6,Miranda,10
09100625492,EL TIRO,Sabaneta,6,Miranda,10
09100625493,GUAICARA,Sabaneta,6,Miranda,10
09100625494,ICUIZA,Sabaneta,6,Miranda,10
09100625495,LA CUCHILLA,Sabaneta,6,Miranda,10
09100625496,LA FLORIDA,Sabaneta,6,Miranda,10
09100625497,LA MESETA,Sabaneta,6,Miranda,10
09100625498,LA PARAPARA,Sabaneta,6,Miranda,10
09100625499,LA PLATA,Sabaneta,6,Miranda,10
09100625500,LA RAYA,Sabaneta,6,Miranda,10
09100625501,LA VEGA,Sabaneta,6,Miranda,10
09100625502,LAS CAÑADAS,Sabaneta,6,Miranda,10
09100625503,LAS LAJAS,Sabaneta,6,Miranda,10
09100625504,LAS QUEBRADITAS,Sabaneta,6,Miranda,10
09100625505,LOS OLIVOS,Sabaneta,6,Miranda,10
09100625506,MAGUAZA,Sabaneta,6,Miranda,10
09100625507,MAIPANA,Sabaneta,6,Miranda,10
09100625508,MILAGROSA,Sabaneta,6,Miranda,10
09100625509,PABLICO,Sabaneta,6,Miranda,10
09100625510,PAPAGAYO,Sabaneta,6,Miranda,10
09100625511,QUIBABACOA,Sabaneta,6,Miranda,10
09100625512,SAN ANDRES,Sabaneta,6,Miranda,10
09100625513,SAN ANTONIO,Sabaneta,6,Miranda,10
09100625514,SAN ESTEBAN,Sabaneta,6,Miranda,10
09100625515,SAN PABLO,Sabaneta,6,Miranda,10
09100625516,SAN PEDRO,Sabaneta,6,Miranda,10
09100625517,SAN RAMON,Sabaneta,6,Miranda,10
09100625518,SANTA MARIA,Sabaneta,6,Miranda,10
09100625519,SANTA RITA,Sabaneta,6,Miranda,10
09100625520,SANTA ROSA,Sabaneta,6,Miranda,10
09100625521,VERA VERDE,Sabaneta,6,Miranda,10
09100725522,OCOROTE,Río Seco,7,Miranda,10
09100725523,CABECERA,Río Seco,7,Miranda,10
09100725524,CABECERA ABAJO,Río Seco,7,Miranda,10
09100725525,CARAZAO,Río Seco,7,Miranda,10
09100725526,CEREY,Río Seco,7,Miranda,10
09100725527,CODORE DE LA PLAYA,Río Seco,7,Miranda,10
09100725528,COLOMBIA,Río Seco,7,Miranda,10
09100725529,EL CERRO,Río Seco,7,Miranda,10
09100725530,EL ESTADIO,Río Seco,7,Miranda,10
09100725531,EL PARAISO,Río Seco,7,Miranda,10
09100725532,EL TALLER,Río Seco,7,Miranda,10
09100725533,EL URUY,Río Seco,7,Miranda,10
09100725534,GUADALUPE,Río Seco,7,Miranda,10
09100725535,LA ARENA,Río Seco,7,Miranda,10
09100725536,LA CADADA,Río Seco,7,Miranda,10
09100725537,LA PLATA,Río Seco,7,Miranda,10
09100725538,LAS CASITAS,Río Seco,7,Miranda,10
09100725539,LOS GREOS,Río Seco,7,Miranda,10
09100725540,LOS HORCONCITOS,Río Seco,7,Miranda,10
09100725541,MIRIMIRITO,Río Seco,7,Miranda,10
09100725542,MIRIMIRITO ABAJO,Río Seco,7,Miranda,10
09100725543,OLIVOS NORTE,Río Seco,7,Miranda,10
09100725544,OLIVOS SUR,Río Seco,7,Miranda,10
09100725545,SAN GREGORIO,Río Seco,7,Miranda,10
09100780695,RIO SECO,Río Seco,7,Miranda,10
09110125546,AGUA LINDA,Cabure,1,Petit,11
09110125547,AZUAJE,Cabure,1,Petit,11
09110125548,BARRANQUITA,Cabure,1,Petit,11
09110125549,BUENA VISTA,Cabure,1,Petit,11
09110125550,CABURE,Cabure,1,Petit,11
09110125551,CAMPO ALEGRE,Cabure,1,Petit,11
09110125552,CASCO CENTRAL,Cabure,1,Petit,11
09110125553,CIENEGA DEL TURPIAL,Cabure,1,Petit,11
09110125554,CIENEGA LEJOS,Cabure,1,Petit,11
09110125555,COROMOTO ARRIBA,Cabure,1,Petit,11
09110125556,COROMOTO PARTE BAJA,Cabure,1,Petit,11
09110125557,CRUZ VERDE,Cabure,1,Petit,11
09110125558,CUARITA,Cabure,1,Petit,11
09110125559,CUJI,Cabure,1,Petit,11
09110125560,CURAIRIMA,Cabure,1,Petit,11
09110125561,EL CABALLO,Cabure,1,Petit,11
09110125562,EL CONGAL,Cabure,1,Petit,11
09110125563,EL ESFUERZO,Cabure,1,Petit,11
09110125564,EL GUAYABO,Cabure,1,Petit,11
09110125565,EL PERU,Cabure,1,Petit,11
09110125566,EL RINCON,Cabure,1,Petit,11
09110125567,EL RIO,Cabure,1,Petit,11
09110125568,GUASIQUI,Cabure,1,Petit,11
09110125569,IRAGUA,Cabure,1,Petit,11
09110125570,JUAN DOMINGO,Cabure,1,Petit,11
09110125571,JUNCALITO,Cabure,1,Petit,11
09110125572,LA COCINA,Cabure,1,Petit,11
09110125573,LA DESPEDIDA,Cabure,1,Petit,11
09110125574,LA GOYA,Cabure,1,Petit,11
09110125575,LA ISLA,Cabure,1,Petit,11
09110125576,LA LUCHA,Cabure,1,Petit,11
09110125577,LA MAJAGUILLA,Cabure,1,Petit,11
09110125578,LA QUINTA,Cabure,1,Petit,11
09110125579,LA VEGA,Cabure,1,Petit,11
09110125580,LAS DELICIAS,Cabure,1,Petit,11
09110125581,LAS LOMAS,Cabure,1,Petit,11
09110125582,LAS VERAS,Cabure,1,Petit,11
09110125583,LOS INDIOS,Cabure,1,Petit,11
09110125584,MACUARE,Cabure,1,Petit,11
09110125585,MAMACALLA,Cabure,1,Petit,11
09110125586,MATA CABALLO,Cabure,1,Petit,11
09110125587,MURUCUSA,Cabure,1,Petit,11
09110125588,PALO PINTAO,Cabure,1,Petit,11
09110125589,PECAYA,Cabure,1,Petit,11
09110125590,PIRIZA,Cabure,1,Petit,11
09110125591,POZO NEGRO,Cabure,1,Petit,11
09110125592,PUENTE RICOA,Cabure,1,Petit,11
09110125593,QUEBRADA HONDA,Cabure,1,Petit,11
09110125594,RIO CALLAO,Cabure,1,Petit,11
09110125595,SAN AGUSTIN,Cabure,1,Petit,11
09110125596,SAN ANTONIO,Cabure,1,Petit,11
09110125597,SAN NICOLAS,Cabure,1,Petit,11
09110125598,SANTA CRUZ DE PECAYA,Cabure,1,Petit,11
09110125599,SANTA EDUVIGES,Cabure,1,Petit,11
09110125600,SANTA RITA VIA PALO PINTAO,Cabure,1,Petit,11
09110125601,SANTA ROSA CENTRO,Cabure,1,Petit,11
09110125602,SANTA ROSA ESTE,Cabure,1,Petit,11
09110125603,TATURO,Cabure,1,Petit,11
09110125604,TOCOMORO,Cabure,1,Petit,11
09110125605,TOROY,Cabure,1,Petit,11
09110125606,URBANISMO INDIA TUCANICA,Cabure,1,Petit,11
09110181312,LAS CRUCES,Cabure,1,Petit,11
09110181488,SAN HILARIO,Cabure,1,Petit,11
09110225607,AGUA DULCE,Curimagua,2,Petit,11
09110225608,ARAGUANEY,Curimagua,2,Petit,11
09110225609,AREGUITO,Curimagua,2,Petit,11
09110225610,BORINQUEN,Curimagua,2,Petit,11
09110225611,EL TABLAZO,Curimagua,2,Petit,11
09110225612,EL TRAPICHITO,Curimagua,2,Petit,11
09110225613,GUARATARO,Curimagua,2,Petit,11
09110225614,LA GUACHARACA,Curimagua,2,Petit,11
09110225615,LA GUADALUPE,Curimagua,2,Petit,11
09110225616,LA PROVIDENCIA,Curimagua,2,Petit,11
09110225617,LA SABANA,Curimagua,2,Petit,11
09110225618,MACANILLAS,Curimagua,2,Petit,11
09110225619,MOSCU,Curimagua,2,Petit,11
09110225620,NUEVA VENECIA,Curimagua,2,Petit,11
09110225621,PACHECO,Curimagua,2,Petit,11
09110225622,PALENQUE,Curimagua,2,Petit,11
09110225623,PASEO LA GRACIA DE DIOS,Curimagua,2,Petit,11
09110225624,SAN ISIDRO,Curimagua,2,Petit,11
09110225625,SAN JOAQUIN,Curimagua,2,Petit,11
09110225626,SAN PABLO DE GUARATARO,Curimagua,2,Petit,11
09110225627,SANTA ROSA ABAJO,Curimagua,2,Petit,11
09110225628,URIA,Curimagua,2,Petit,11
09110281313,SANTA LUCIA,Curimagua,2,Petit,11
09110281684,SECTOR SANTA CRUZ,Curimagua,2,Petit,11
09110325629,23 DE ENERO,Colina,3,Petit,11
09110325630,5 DE JULIO,Colina,3,Petit,11
09110325631,AGUA COLORADA,Colina,3,Petit,11
09110325632,BONITO,Colina,3,Petit,11
09110325633,CASCO CENTRAL,Colina,3,Petit,11
09110325634,COGOLLALES,Colina,3,Petit,11
09110325635,EL COROZO ALTO,Colina,3,Petit,11
09110325636,EL RALO,Colina,3,Petit,11
09110325637,EL SILENCIO,Colina,3,Petit,11
09110325638,EL SOCORRO,Colina,3,Petit,11
09110325639,EL VESUBIO,Colina,3,Petit,11
09110325640,HUEQUE,Colina,3,Petit,11
09110325641,HUMORIA,Colina,3,Petit,11
09110325642,JABILLAL,Colina,3,Petit,11
09110325643,LA ALEGRIA,Colina,3,Petit,11
09110325644,LA ENCRUCIJADA,Colina,3,Petit,11
09110325645,LA FLORIDA,Colina,3,Petit,11
09110325646,LA SOLEDAD,Colina,3,Petit,11
09110325647,LA TRINIDAD,Colina,3,Petit,11
09110325648,LAS CASITAS,Colina,3,Petit,11
09110325649,LAS FILAS,Colina,3,Petit,11
09110325650,LAS TRES MARIAS,Colina,3,Petit,11
09110325651,LIBERTADORES,Colina,3,Petit,11
09110325652,LOMAS DE UNION,Colina,3,Petit,11
09110325653,LOS BOTALONES,Colina,3,Petit,11
09110325654,LOS RIESGOS,Colina,3,Petit,11
09110325655,PALO QUEMADO,Colina,3,Petit,11
09110325656,PEDRO LEON TORRES,Colina,3,Petit,11
09110325657,PUEBLO NUEVO DE LA SIERRA,Colina,3,Petit,11
09110325658,QUEBRADA SECA,Colina,3,Petit,11
09110325659,SABANA DE HUMORIA,Colina,3,Petit,11
09110325660,SAN NICOLAS,Colina,3,Petit,11
09110325661,SAN RAFAEL,Colina,3,Petit,11
09110381314,EL COMANDANTE,Colina,3,Petit,11
09120125662,ALI PRIMERA,Tucacas,1,Silva,12
09120125663,ALTOS DE NUEVA TUCACAS,Tucacas,1,Silva,12
09120125664,ANDRES ELOY BLANCO,Tucacas,1,Silva,12
09120125665,ARAGUITA,Tucacas,1,Silva,12
09120125666,BALSAMAR,Tucacas,1,Silva,12
09120125667,BELLA VISTA,Tucacas,1,Silva,12
09120125668,BOLIVAR,Tucacas,1,Silva,12
09120125669,BRISAS DE PARAGUANA,Tucacas,1,Silva,12
09120125670,BRISAS DEL MAR,Tucacas,1,Silva,12
09120125671,BUENA VISTA,Tucacas,1,Silva,12
09120125672,CAÑO DE LEON,Tucacas,1,Silva,12
09120125673,CAÑO SALADO,Tucacas,1,Silva,12
09120125674,CASCO CENTRAL,Tucacas,1,Silva,12
09120125675,CENTRO,Tucacas,1,Silva,12
09120125676,COGOLLAL,Tucacas,1,Silva,12
09120125677,COROZALITO,Tucacas,1,Silva,12
09120125678,CUMAREBITO,Tucacas,1,Silva,12
09120125679,CUMAREBOS,Tucacas,1,Silva,12
09120125680,CURUMIANA,Tucacas,1,Silva,12
09120125681,DOÑA MONICA MEDINA,Tucacas,1,Silva,12
09120125682,EL CALVARIO,Tucacas,1,Silva,12
09120125683,EL DIVIDIVE,Tucacas,1,Silva,12
09120125684,EL DOCE,Tucacas,1,Silva,12
09120125685,EL GUANABANO,Tucacas,1,Silva,12
09120125686,EL PUNAL,Tucacas,1,Silva,12
09120125687,EL RUCIO,Tucacas,1,Silva,12
09120125688,EL TUQUE,Tucacas,1,Silva,12
09120125689,EZEQUIEL ZAMORA,Tucacas,1,Silva,12
09120125690,FELIPITO,Tucacas,1,Silva,12
09120125691,FLOURDEZA,Tucacas,1,Silva,12
09120125692,INDUSTRIAL,Tucacas,1,Silva,12
09120125693,INGAS PUTUMAYO,Tucacas,1,Silva,12
09120125694,ISLA NUEVA,Tucacas,1,Silva,12
09120125695,JOSEFA CAMEJO ESTE,Tucacas,1,Silva,12
09120125696,LA BOMBA,Tucacas,1,Silva,12
09120125697,LA CIENAGA,Tucacas,1,Silva,12
09120125698,LA CIENEGUITA,Tucacas,1,Silva,12
09120125699,LA ENSENADA,Tucacas,1,Silva,12
09120125700,LA FLORIDA PARTE ALTA,Tucacas,1,Silva,12
09120125701,LA LAGUNITA,Tucacas,1,Silva,12
09120125702,LA LUISA,Tucacas,1,Silva,12
09120125703,LA QUINTA,Tucacas,1,Silva,12
09120125704,LA SOLEDAD,Tucacas,1,Silva,12
09120125705,LAS LAPAS,Tucacas,1,Silva,12
09120125706,LAS MARIAS,Tucacas,1,Silva,12
09120125707,LAS SALINAS,Tucacas,1,Silva,12
09120125708,LIBERTADOR,Tucacas,1,Silva,12
09120125709,LIZARDO,Tucacas,1,Silva,12
09120125710,LOMA LARGA,Tucacas,1,Silva,12
09120125711,LOMAS DEL MAR,Tucacas,1,Silva,12
09120125712,LOS COLORADOS,Tucacas,1,Silva,12
09120125713,LOS CORALES,Tucacas,1,Silva,12
09120125714,LOS OLIVOS PARTE ALTA,Tucacas,1,Silva,12
09120125715,LOS TABLONES,Tucacas,1,Silva,12
09120125716,LUZ Y PROGRESO,Tucacas,1,Silva,12
09120125717,MARIA ANTONIA BUSTILLO,Tucacas,1,Silva,12
09120125718,MODELO,Tucacas,1,Silva,12
09120125719,NUEVA TUCACAS,Tucacas,1,Silva,12
09120125720,PLAYA BLANCA,Tucacas,1,Silva,12
09120125721,PUEBLO CUMAREBO,Tucacas,1,Silva,12
09120125722,PUENTE PIEDRA,Tucacas,1,Silva,12
09120125723,PUERTO FLECHADO,Tucacas,1,Silva,12
09120125724,RAFAEL GONZALEZ,Tucacas,1,Silva,12
09120125725,RENACER DE EZEQUIEL ZAMORA,Tucacas,1,Silva,12
09120125726,SAN MIGUEL,Tucacas,1,Silva,12
09120125727,SANARE,Tucacas,1,Silva,12
09120125728,SANARE NUEVA,Tucacas,1,Silva,12
09120125729,SANTA BARBARA,Tucacas,1,Silva,12
09120125730,SANTA JUANA,Tucacas,1,Silva,12
09120125731,SANTA RITA,Tucacas,1,Silva,12
09120125732,SANTA ROSA,Tucacas,1,Silva,12
09120125733,SILVA,Tucacas,1,Silva,12
09120125734,SOL DEL CASTILLO,Tucacas,1,Silva,12
09120125735,SOLEDAD ABAJO,Tucacas,1,Silva,12
09120125736,SOLEDAD ARRIBA,Tucacas,1,Silva,12
09120125737,TUCACAS,Tucacas,1,Silva,12
09120125738,ZAZARIDA,Tucacas,1,Silva,12
09120181315,EL ESFUERZO,Tucacas,1,Silva,12
09120182561,SECTOR EL CAÑITO,Tucacas,1,Silva,12
09120225739,23 DE ENERO ESTE,Boca de Aroa,2,Silva,12
09120225740,ALTO DE SAN JUAN,Boca de Aroa,2,Silva,12
09120225741,ANDRES ELOY BLANCO S/3,Boca de Aroa,2,Silva,12
09120225742,BELLA VISTA,Boca de Aroa,2,Silva,12
09120225743,BOCA DE AROA,Boca de Aroa,2,Silva,12
09120225744,CARIRUBANA CENTRO,Boca de Aroa,2,Silva,12
09120225745,CARIRUBANA NORTE,Boca de Aroa,2,Silva,12
09120225746,CAUCAGUITA,Boca de Aroa,2,Silva,12
09120225747,COLONIAL LAS TERRAZAS,Boca de Aroa,2,Silva,12
09120225748,EL COCAL,Boca de Aroa,2,Silva,12
09120225749,ENTRADA FALCON,Boca de Aroa,2,Silva,12
09120225750,HATILLO -LA GRECIA,Boca de Aroa,2,Silva,12
09120225751,LA CUCHILLA,Boca de Aroa,2,Silva,12
09120225752,LA LAGUNITA,Boca de Aroa,2,Silva,12
09120225753,LA RESBALOSA,Boca de Aroa,2,Silva,12
09120225754,LA ROSA,Boca de Aroa,2,Silva,12
09120225755,LA VICTORIA,Boca de Aroa,2,Silva,12
09120225756,LAS DELICIAS,Boca de Aroa,2,Silva,12
09120225757,LOS ORUMOS,Boca de Aroa,2,Silva,12
09120225758,MORONCITO,Boca de Aroa,2,Silva,12
09120225759,MOSCU,Boca de Aroa,2,Silva,12
09120225760,PARCELAMIENTO BELLA VISTA,Boca de Aroa,2,Silva,12
09120225761,PUEBLO NUEVO,Boca de Aroa,2,Silva,12
09120225762,SAN FRANCISCO,Boca de Aroa,2,Silva,12
09120225763,SAN JOSE,Boca de Aroa,2,Silva,12
